.id,Player,Rating,Games,Win,Draw,Loss,Lag,name
1988,101166,2159.973192,3,0,0,3,5,Gustavo Garetto
2007,104464,2159.965087,3,0,0,3,19,Abdul Mumin Babalola
2008,103393,2159.963263,12,4,0,8,5,Yuri Schukin
1998,108819,2159.955489,3,0,0,3,18,Irakli Kunchulia
1986,101500,2159.95218,3,0,0,3,9,Christian Saceanu
1999,102826,2159.946977,3,0,0,3,9,Muhammad Khaliq Siddiq
2015,104945,2159.922328,3,0,0,3,19,James Mcgee
2010,105723,2159.9213,5,1,0,4,5,Andrey Kuznetsov
1993,101660,2159.914616,12,4,0,8,3,Francisco Montana
1998,102443,2159.903734,3,0,0,3,10,Barry Cowan
2005,104338,2159.893983,43,18,0,25,3,Juan Monaco
1994,101154,2159.891593,8,2,0,6,9,Simon Youl
2009,103821,2159.88083,9,3,0,6,9,Danai Udomchoke
2013,105051,2159.868418,17,6,0,11,17,Matthew Ebden
1990,101020,2159.867399,3,0,0,3,15,Hans Schwaier
1996,101430,2159.85377,3,0,0,3,3,Sergio Cortes
1993,102434,2159.849904,6,1,0,5,14,Vincent Spadea
1998,101582,2159.841645,5,1,0,4,28,Gilbert Schaller
2012,108749,2159.840826,3,0,0,3,35,Sergis Kyratzis
1989,101412,2159.826243,19,8,0,11,7,Shuzo Matsuoka
2013,103484,2159.819724,23,9,0,14,13,James Blake
2000,101772,2159.810831,5,1,0,4,4,Andrei Cherkasov
2002,102231,2159.810412,16,6,0,10,20,Alex Calatrava
1990,100321,2159.781247,3,0,0,3,17,Vijay Amritraj
1988,100864,2159.750875,9,3,0,6,6,Martin Wostenholme
2014,105613,2159.74798,6,1,0,5,3,Norbert Gombos
2012,105671,2159.740358,5,1,0,4,0,Gastao Elias
1997,102279,2159.733299,3,0,0,3,19,Gehad El Deeb
1992,108827,2159.714205,3,0,0,3,19,Mike Amoah
2011,104500,2159.702402,44,20,0,24,6,Somdev Devvarman
1993,101242,2159.664422,3,0,0,3,20,Brad Pearce
2000,102448,2159.64913,7,2,0,5,9,Ali Hamadeh
2003,101746,2159.640461,5,1,0,4,16,Renzo Furlan
1989,101578,2159.631382,3,0,0,3,32,Markus Rackl
2010,103899,2159.629679,3,0,0,3,22,Stian Boretti
1993,102148,2159.626922,52,24,0,28,3,Fabrice Santoro
2003,103421,2159.619704,3,0,0,3,31,Peter Handoyo
2005,103672,2159.618399,39,16,0,23,3,Ricardo Mello
1994,101701,2159.618155,3,0,0,3,6,Bing Pan
1988,100871,2159.605878,5,1,0,4,11,Laurie Warder
2005,104386,2159.575402,26,11,0,15,6,Janko Tipsarevic
1991,101422,2159.568556,5,1,0,4,15,Mark Kaplan
2010,105781,2159.565101,3,0,0,3,22,Andrei Vasilevski
1993,101914,2159.564052,7,2,0,5,29,Lars Koslowski
1994,102192,2159.552745,3,0,0,3,11,Luis Adrian Morejon
2006,104660,2159.551014,7,1,0,6,5,Sergiy Stakhovsky
1998,102269,2159.550302,3,0,0,3,32,Jeff Salzenstein
2005,102869,2159.544381,3,0,0,3,16,Galo Blanco
2012,105154,2159.540669,16,6,0,10,19,Joao Souza
1991,101651,2159.540313,3,0,0,3,34,Owen Casey
2012,104225,2159.534284,11,4,0,7,5,Jan Hajek
1992,101727,2159.533746,26,10,0,16,14,Jason Stoltenberg
2003,103182,2159.533542,9,3,0,6,15,Markus Hipfl
2008,104736,2159.52034,3,0,0,3,31,Farrukh Dustov
1996,101171,2159.515751,3,0,0,3,34,Armando Perez
1985,100870,2159.502354,13,3,0,10,9,Christo Van Rensburg
1985,100771,2159.500789,3,0,0,3,45,Kelvin Belcher
1992,108883,2159.5,3,0,0,3,35,Kuen Yiep Ho
1995,101802,2159.5,3,0,0,3,35,Ramayah Ramachandran
1997,108686,2159.5,3,0,0,3,33,Alejandro Aramburu Acuna
2002,106536,2159.5,3,0,0,3,17,Andres Filimonov
2010,106277,2159.5,3,0,0,3,22,Ariez Elyaas Deen Heshaam
1987,101097,2159.491575,16,5,0,11,3,Rick Leach
1995,101406,2159.484699,6,1,0,5,6,Wojtek Kowalski
2007,108909,2159.479628,3,0,0,3,35,Jalil Khan
1995,108815,2159.477844,3,0,0,3,20,Kojo Atiso
1989,101050,2159.4753,15,5,0,10,10,Martin Laurendeau
1992,102158,2159.472341,3,0,0,3,9,Patrick Rafter
1986,100489,2159.47135,13,4,0,9,8,Larry Stefanki
2009,104268,2159.469787,12,3,0,9,2,Alejandro Falla
2012,105349,2159.459252,3,0,0,3,11,Harri Heliovaara
2009,108925,2159.457675,3,0,0,3,21,Ahmad Rabeea Muhammad
2013,104225,2159.455971,24,9,0,15,6,Jan Hajek
2012,104035,2159.452041,11,4,0,7,12,Bobby Reynolds
2012,108778,2159.41809,3,0,0,3,35,Christos Hadjigeorgiou
2006,104559,2159.408919,18,6,0,12,2,Teymuraz Gabashvili
1991,101185,2159.381208,33,12,0,21,3,Mark Woodforde
2012,104660,2159.380421,44,16,0,28,6,Sergiy Stakhovsky
2010,105992,2159.369772,13,4,0,9,13,Ryan Harrison
2015,106121,2159.367259,8,2,0,6,5,Taro Daniel
1996,101362,2159.331803,16,6,0,10,6,Stephane Simian
1989,100536,2159.325721,27,11,0,16,13,Fernando Luna
1985,101366,2159.297061,3,0,0,3,5,David Macpherson
2002,108614,2159.268484,3,0,0,3,31,Raoul Behr
2014,105311,2159.250827,60,24,0,36,2,Joao Sousa
1991,100619,2159.218474,3,0,0,3,8,George Kalovelonis
1997,101746,2159.211376,50,22,0,28,6,Renzo Furlan
2000,102987,2159.182274,30,12,0,18,7,Andre Sa
2006,103429,2159.162288,16,6,0,10,14,Peter Luczak
2007,102106,2159.154825,13,5,0,8,8,Davide Sanguinetti
1997,102410,2159.147093,3,0,0,3,14,David Caldwell
2014,111781,2159.130712,3,0,0,3,9,Janis Podzus
1989,101189,2159.13,10,3,0,7,13,Stefan Lochbihler
1988,100402,2159.124112,3,0,0,3,39,Francisco Gonzalez
1991,101945,2159.108523,4,0,0,4,8,Thierry Guardiola
1995,101462,2159.075542,3,0,0,3,33,Francisco Roig
2009,103206,2159.067078,6,1,0,5,2,Sebastien Grosjean
1998,103029,2159.052996,3,0,0,3,27,Mehdi Tahiri
1988,100810,2159.052669,20,7,0,13,8,Paul Chamberlin
1992,102368,2159.051304,5,1,0,4,12,Brian Dunn
1993,101582,2159.036817,34,12,0,22,3,Gilbert Schaller
2014,104907,2159.01645,3,0,0,3,41,Jose Rubin Statham
1989,101735,2159.014485,20,7,0,13,10,Richard Fromberg
1996,101730,2159.003811,3,0,0,3,11,Piet Norval
2009,105002,2158.99386,3,0,0,3,21,Timothy Neilly
1995,101354,2158.988895,7,2,0,5,18,Andrew Sznajder
2006,103530,2158.97668,3,0,0,3,15,Zack Fleishman
2002,108652,2158.975706,3,0,0,3,31,Shane Stone
2007,103674,2158.965679,3,0,0,3,19,Jonathan Igbinovia
2003,103682,2158.959114,3,0,0,3,8,Kyu Tae Im
1998,102023,2158.939844,3,0,0,3,7,Petr Luxa
1995,102511,2158.937006,3,0,0,3,10,Sven Koehler
2009,103672,2158.914459,3,0,0,3,22,Ricardo Mello
2005,108931,2158.912577,3,0,0,3,8,Enzo Pigola
1988,101030,2158.899799,4,0,0,4,9,Goran Prpic
1992,101285,2158.878139,51,21,0,30,6,Thierry Champion
2007,102856,2158.861612,7,2,0,5,36,Gustavo Kuerten
2014,105379,2158.858559,14,5,0,9,19,Aljaz Bedene
1995,101976,2158.853442,3,0,0,3,10,Federico Dondo
1996,102869,2158.845959,27,11,0,16,3,Galo Blanco
2004,101774,2158.835418,25,10,0,15,11,Todd Martin
1985,100644,2158.828681,7,1,0,6,5,Alexander Zverev
2001,102780,2158.813016,5,1,0,4,16,Frederic Niemeyer
1999,101086,2158.801102,10,3,0,7,8,Ronald Agenor
1989,100728,2158.793981,3,0,0,3,19,Todd Nelson
1987,101186,2158.78767,3,0,0,3,26,Desmond Tyson
2002,104417,2158.783292,6,1,0,5,3,Robin Soderling
2003,102247,2158.773394,10,3,0,7,26,Andrea Gaudenzi
2012,103573,2158.755236,3,0,0,3,37,Rik De Voest
2013,106032,2158.753703,3,0,0,3,20,Facundo Arguello
2014,104719,2158.71695,47,19,0,28,3,Marcel Granollers
2002,102950,2158.712044,51,23,0,28,3,Fernando Vicente
1985,100663,2158.70756,12,4,0,8,9,Marcel Freeman
1988,101029,2158.704903,31,12,0,19,4,Ricki Osterthun
1987,100924,2158.682337,14,4,0,10,2,Jorge Lozano
2008,103280,2158.656015,3,0,0,3,18,Martin Verkerk
1996,102119,2158.655527,5,1,0,4,10,Chih Jung Chen
2000,102821,2158.643443,18,6,0,12,7,Cecil Mamiit
1992,101420,2158.631796,3,0,0,3,15,Vaclav Roubicek
2015,103794,2158.629048,32,11,0,21,6,Benjamin Becker
2015,104273,2158.57086,18,6,0,12,3,Edouard Roger Vasselin
1999,102204,2158.560548,3,0,0,3,18,Nebojsa Djordjevic
1993,101196,2158.550932,38,17,0,21,14,Derrick Rostagno
1988,100900,2158.550162,13,4,0,9,13,Josef Cihak
2014,106243,2158.541751,9,3,0,6,9,Mate Delic
2009,104976,2158.536987,8,2,0,6,12,Ryan Sweeting
2010,103936,2158.534519,3,0,0,3,22,Todor Enev
2004,104036,2158.530891,5,1,0,4,8,Simon Rea
1986,101256,2158.520149,15,5,0,10,6,Mark Kratzmann
1998,101475,2158.51325,45,21,0,24,2,Carlos Costa
2011,105286,2158.504,3,0,0,3,10,Greg Jones
2001,102811,2158.483436,3,0,0,3,18,Dusan Vemic
2005,104463,2158.473366,3,0,0,3,17,Dmitriy Makeyev
1988,100440,2158.457899,8,2,0,6,19,Eddie Edwards
1994,108790,2158.451412,3,0,0,3,36,Nicholas Malcolm
1994,108814,2158.451412,3,0,0,3,19,Konstantinos Effraimoglou
1999,108836,2158.451412,3,0,0,3,34,Jayendra Wijeyesekera
1989,101730,2158.442482,3,0,0,3,21,Piet Norval
1988,100751,2158.426158,10,3,0,7,33,Roberto Saad
2014,103105,2158.415188,3,0,0,3,31,Ruben Ramirez Hidalgo
1994,102093,2158.35578,39,15,0,24,3,Martin Damm
2000,101964,2158.354602,36,14,0,22,2,Goran Ivanisevic
1992,101318,2158.301885,32,12,0,20,3,Javier Frana
1999,103428,2158.282696,3,0,0,3,13,Juan Ignacio Chela
1985,101368,2158.280733,5,1,0,4,19,Christian Miniussi
2009,104731,2158.259174,8,2,0,6,4,Kevin Anderson
1996,101492,2158.217491,3,0,0,3,23,Sander Groen
1992,100782,2158.203734,18,7,0,11,14,Pablo Arraya
1986,107183,2158.187112,3,0,0,3,8,Hatem Mcdadi
2005,102401,2158.182019,4,0,0,4,19,Scott Draper
1994,101577,2158.146814,3,0,0,3,6,Jia Ping Xia
1990,101109,2158.088271,29,12,0,17,4,Tarik Benhabiles
2014,105302,2158.087687,8,2,0,6,16,Ante Pavic
1988,101150,2158.083873,12,4,0,8,15,Gianluca Pozzi
1988,100935,2158.081258,16,6,0,10,3,Michael Robertson
2008,108699,2158.078168,3,0,0,3,8,Nodar Itonishvili
1987,100795,2158.042815,5,1,0,4,23,Alvaro Jordan
1988,100949,2158.036459,6,1,0,5,2,Mauro Menezes
2004,103544,2158.033649,4,0,0,4,3,Andy Ram
1994,101460,2158.02255,10,3,0,7,22,Jose Francisco Altur
1991,101243,2158.010386,21,8,0,13,3,Roberto Azar
1993,101156,2158.002098,4,0,0,4,11,Juan Pino
1993,101165,2158.002098,4,0,0,4,11,Mario Tabares
1987,100663,2158.001961,30,11,0,19,10,Marcel Freeman
2002,102722,2157.987634,37,14,0,23,3,Attila Savolt
2014,105641,2157.977296,14,5,0,9,10,Blaz Rola
2005,103413,2157.968804,3,0,0,3,8,Genius Chidzikwe
2003,103254,2157.962369,3,0,0,3,21,Yves Allegro
2013,105550,2157.955206,20,7,0,13,13,Guido Pella
2007,104068,2157.938637,31,11,0,20,3,Robby Ginepri
2010,103607,2157.906094,3,0,0,3,11,Victor Estrella
1985,100417,2157.898838,20,7,0,13,16,Hans Gildemeister
2012,104593,2157.895243,18,6,0,12,3,Daniel Gimeno Traver
2006,103726,2157.894528,8,2,0,6,14,Jean Christophe Faurel
1995,101717,2157.890838,15,5,0,10,9,Diego Nargiso
2012,105649,2157.884491,25,9,0,16,10,Cedrik Marcel Stebe
2002,101750,2157.881794,3,0,0,3,19,Cristiano Caratti
1991,101387,2157.871879,20,7,0,13,6,Claudio Pistolesi
1995,108832,2157.828017,5,1,0,4,10,Thorsten Poelzl
1998,102854,2157.823965,55,23,0,32,2,Sjeng Schalken
2014,111575,2157.812102,3,0,0,3,4,Karen Khachanov
2014,105539,2157.806169,13,4,0,9,4,Evgeny Donskoy
1994,101719,2157.755024,6,1,0,5,5,Frederic Fontang
1998,102839,2157.748804,49,19,0,30,2,Nicolas Lapentti
1993,101719,2157.74216,11,3,0,8,10,Frederic Fontang
1986,100719,2157.737839,16,6,0,10,2,Juan Avendano
2012,103451,2157.716855,21,7,0,14,6,Bjorn Phau
2010,105453,2157.691302,12,3,0,9,8,Kei Nishikori
2009,103668,2157.687999,3,0,0,3,11,Lazar Magdincev
1988,101445,2157.661288,3,0,0,3,20,Alessandro Baldoni
2007,107098,2157.656026,5,1,0,4,9,Gilles Kremer
2008,103252,2157.655168,8,2,0,6,9,Alberto Martin
1996,102287,2157.644606,4,0,0,4,3,Albert Portas
2004,102106,2157.63059,31,11,0,20,2,Davide Sanguinetti
1988,100926,2157.629706,19,7,0,12,3,Ken Flach
2007,104976,2157.62786,7,2,0,5,12,Ryan Sweeting
2013,105738,2157.625176,3,0,0,3,34,Tsung Hua Yang
1989,101012,2157.585395,11,3,0,8,18,Massimiliano Narducci
1994,101276,2157.572199,18,6,0,12,21,Horacio De La Pena
2004,103413,2157.559267,3,0,0,3,31,Genius Chidzikwe
2009,104332,2157.55837,40,15,0,25,2,Philipp Petzschner
2006,104620,2157.550156,4,0,0,4,3,Simone Bolelli
2015,126207,2157.523288,6,1,0,5,12,Francis Tiafoe
1998,102287,2157.521224,37,13,0,24,7,Albert Portas
2011,105318,2157.515705,6,1,0,5,21,Thomas Schoorel
1998,101932,2157.494685,3,0,0,3,2,Jared Palmer
2010,103714,2157.413611,6,1,0,5,11,Andreas Vinciguerra
2015,104386,2157.38943,10,3,0,7,12,Janko Tipsarevic
2005,103204,2157.370728,6,1,0,5,15,Hugo Armando
1998,101868,2157.362595,3,0,0,3,36,Dick Norman
2012,104500,2157.359415,3,0,0,3,6,Somdev Devvarman
2003,102720,2157.289503,6,1,0,5,3,Tomas Zib
2001,103746,2157.284883,3,0,0,3,9,Miguel Gallardo Valles
1995,102093,2157.264267,37,15,0,22,3,Martin Damm
2004,103325,2157.252661,26,9,0,17,3,Wesley Moodie
2012,106045,2157.234371,8,2,0,6,12,Denis Kudla
1985,100711,2157.226795,10,3,0,7,19,Pedro Rebolledo
1992,101938,2157.222722,4,0,0,4,17,Bernardo Mota
1985,100951,2157.212301,12,4,0,8,6,Alessandro De Minicis
2013,103843,2157.192264,6,1,0,5,5,Marco Chiudinelli
2013,105575,2157.178874,29,13,0,16,6,Ricardas Berankis
2012,104273,2157.175748,33,14,0,19,6,Edouard Roger Vasselin
2002,103182,2157.171939,30,12,0,18,15,Markus Hipfl
2014,111200,2157.150674,5,1,0,4,4,Elias Ymer
2008,104371,2157.147434,37,14,0,23,5,Ivo Minar
2015,104719,2157.143122,35,14,0,21,3,Marcel Granollers
1990,101014,2157.120581,5,1,0,4,12,John Ross
2001,101843,2157.098906,36,15,0,21,8,Sergi Bruguera
2007,104871,2157.066982,3,0,0,3,18,Jeremy Chardy
2012,104198,2157.011568,45,20,0,25,3,Guillermo Garcia Lopez
1990,100920,2156.992814,6,1,0,5,9,Robert Seguso
2000,103009,2156.970557,6,1,0,5,13,Razvan Sabau
2007,103794,2156.943557,53,21,0,32,3,Benjamin Becker
1997,101507,2156.939323,21,8,0,13,9,Tomas Carbonell
2010,103693,2156.939255,3,0,0,3,10,Thierry Ascione
1996,100837,2156.935659,3,0,0,3,21,Jeremy Bates
2010,104397,2156.93382,6,1,0,5,9,Laurent Recouderc
2004,102925,2156.930322,6,1,0,5,6,Justin Gimelstob
1989,101068,2156.89935,4,0,0,4,18,Byron Talbot
2012,105028,2156.873801,22,7,0,15,6,Jesse Levine
1991,101337,2156.772544,3,0,0,3,7,Martin Strelba
2000,102205,2156.770395,19,6,0,13,12,Sebastien Lareau
1988,100790,2156.709915,10,3,0,7,10,Bruce Derlin
2010,104557,2156.652162,3,0,0,3,11,Andis Juska
2000,102061,2156.608051,10,3,0,7,2,Kevin Ullyett
1997,102437,2156.588152,34,13,0,21,7,Adrian Voinea
1985,100517,2156.587236,16,6,0,10,4,Matt Doyle
2008,104628,2156.564455,8,2,0,6,3,Alexander Kudryavtsev
2007,108628,2156.557289,5,1,0,4,9,Jhonnatan Medina Alvarez
2004,101964,2156.553306,14,4,0,10,21,Goran Ivanisevic
2002,103971,2156.547527,8,2,0,6,3,Karol Beck
1992,101775,2156.52613,6,1,0,5,10,Frederik Fetterlein
1995,102104,2156.520225,43,17,0,26,3,Christian Ruud
2011,104714,2156.511413,10,3,0,7,19,Julian Reister
2001,101888,2156.485607,9,2,0,7,3,Daniel Vacek
2003,102997,2156.481611,8,2,0,6,9,Hermes Gamonal
1987,100848,2156.437859,19,8,0,11,2,Alberto Tous
1997,102521,2156.344607,37,15,0,22,2,Hendrik Dreekmann
1992,101265,2156.344409,35,14,0,21,6,Patrick Mcenroe
1986,100343,2156.342157,16,6,0,10,24,John Lloyd
2000,103451,2156.33779,4,0,0,4,5,Bjorn Phau
1992,102110,2156.26587,8,2,0,6,10,Daniel Nestor
1995,102455,2156.264461,4,0,0,4,7,Lorenzo Manta
2004,102785,2156.222308,14,5,0,9,5,Glenn Weiner
2007,103181,2156.191048,20,7,0,13,6,Jiri Vanek
1997,102854,2156.178834,43,16,0,27,2,Sjeng Schalken
1996,101805,2156.159404,15,5,0,10,6,David Nainkin
1986,100793,2156.151047,4,0,0,4,16,Stephane Bonneau
2002,102821,2156.141116,22,8,0,14,6,Cecil Mamiit
1988,101205,2156.140606,27,10,0,17,3,Grant Connell
1990,100857,2156.096986,10,3,0,7,1,Sergio Casal
1992,101131,2156.025985,6,1,0,5,12,Jimmy Brown
2004,102571,2155.972907,34,14,0,20,3,Gregory Carraz
1998,102234,2155.967701,22,8,0,14,2,Oliver Gross
1989,101215,2155.95572,10,3,0,7,12,Scott Warner
1992,101806,2155.952637,15,5,0,10,3,Marc Kevin Goellner
1996,102146,2155.936043,35,14,0,21,3,Jordi Burillo
1999,101717,2155.815355,6,1,0,5,7,Diego Nargiso
2000,102795,2155.778493,4,0,0,4,15,Scott Humphries
2013,103105,2155.669179,8,2,0,6,33,Ruben Ramirez Hidalgo
1994,102223,2155.649801,35,16,0,19,3,Karim Alami
1988,101096,2155.63024,25,8,0,17,3,Gary Muller
2008,104545,2155.623984,30,11,0,19,10,John Isner
1989,101027,2155.572252,6,1,0,5,18,Jaroslav Bulant
1996,102654,2155.560207,4,0,0,4,16,Steven Downs
2002,102306,2155.558744,23,8,0,15,3,Michael Kohlmann
1994,102650,2155.547658,6,1,0,5,9,Roberto Carretero
1992,101500,2155.510152,24,8,0,16,18,Christian Saceanu
1994,102214,2155.34733,3,0,0,3,7,Oscar Ortiz
1996,101809,2155.319484,39,16,0,23,3,Nicolas Pereira
1989,101312,2155.298548,10,3,0,7,5,Robbie Weiss
2002,102809,2155.263561,8,2,0,6,18,Axel Pretzsch
1995,102118,2155.22209,26,10,0,16,7,Radomir Vasek
1988,100930,2155.218326,13,4,0,9,21,Paul Vojtischek
2010,103582,2155.185238,48,20,0,28,2,Michael Berrer
1992,102104,2155.166115,4,0,0,4,12,Christian Ruud
1986,101004,2155.148827,4,0,0,4,8,Jim Pugh
2001,101806,2155.146559,10,3,0,7,7,Marc Kevin Goellner
2009,105385,2155.130981,4,0,0,4,9,Donald Young
2013,105902,2155.126198,10,3,0,7,13,James Duckworth
2008,104273,2155.062854,8,2,0,6,18,Edouard Roger Vasselin
1993,101179,2155.062307,5,1,0,4,4,Jean Philippe Fleurian
2003,102703,2155.045104,41,18,0,23,3,Hyung Taik Lee
1994,102006,2155.035312,12,4,0,8,9,Brent Larkham
1985,100616,2155.019146,6,1,0,5,10,Andy Kohlberg
2007,105053,2155.015127,6,1,0,5,9,Santiago Giraldo
1985,100765,2154.977891,10,3,0,7,21,Rodney Harmon
2012,103843,2154.972664,14,4,0,10,4,Marco Chiudinelli
2003,103356,2154.97033,35,13,0,22,3,Michel Kratochvil
1989,101407,2154.954751,6,1,0,5,9,David Engel
1995,101179,2154.948813,13,4,0,9,6,Jean Philippe Fleurian
1990,101327,2154.898966,4,0,0,4,4,Cyril Suk
1995,101353,2154.892395,5,1,0,4,8,Lionel Barthez
2003,102722,2154.863766,16,5,0,11,14,Attila Savolt
1988,101123,2154.745763,13,4,0,9,10,Alexander Mronz
2009,103857,2154.735862,47,16,0,31,3,Igor Kunitsyn
2003,103154,2154.723243,5,1,0,4,7,Jaymon Crabb
2012,105561,2154.710663,5,1,0,4,19,Alessandro Giannessi
1997,101745,2154.705866,4,0,0,4,17,Roberto Jabali
1996,101636,2154.699138,6,1,0,5,11,Wade Mcguire
2005,103917,2154.689611,6,1,0,5,2,Nicolas Mahut
1993,102201,2154.667285,4,0,0,4,4,Lionel Roux
1986,100449,2154.661742,10,3,0,7,8,Stanislav Birner
2001,101647,2154.647328,23,8,0,15,7,Byron Black
2010,103470,2154.642883,4,0,0,4,13,Robert Kendrick
2005,103009,2154.626331,16,6,0,10,3,Razvan Sabau
2015,104252,2154.615992,13,4,0,9,12,Florian Mayer
1987,101358,2154.601323,4,0,0,4,19,Olivier Delaitre
2005,104160,2154.581556,11,3,0,8,3,Lukas Dlouhy
2001,104076,2154.556147,20,8,0,12,8,Jose Acasuso
2000,103031,2154.549238,13,4,0,9,13,Julian Alonso
1992,101337,2154.54815,22,9,0,13,7,Martin Strelba
2013,104180,2154.544427,12,4,0,8,26,Gilles Muller
2009,104180,2154.538157,14,5,0,9,23,Gilles Muller
2004,103096,2154.531353,41,17,0,24,2,Arnaud Clement
2010,102845,2154.459422,8,2,0,6,29,Carlos Moya
1994,101731,2154.456228,8,2,0,6,10,Nuno Marques
2002,101868,2154.440302,6,1,0,5,6,Dick Norman
1990,101368,2154.43853,4,0,0,4,13,Christian Miniussi
2009,103292,2154.435184,6,1,0,5,18,Gaston Gaudio
2015,105430,2154.411891,10,3,0,7,1,Radu Albot
2003,102911,2154.390245,8,2,0,6,6,Andrei Stoliarov
1987,101344,2154.388022,17,6,0,11,2,Bruno Oresar
1989,100744,2154.362837,6,1,0,5,12,Peter Doohan
2011,105074,2154.323865,6,1,0,5,12,Ruben Bemelmans
1997,101688,2154.271292,6,1,0,5,12,Geoff Grant
1992,101387,2154.257546,24,9,0,15,9,Claudio Pistolesi
1990,101731,2154.254578,12,4,0,8,1,Nuno Marques
1997,101150,2154.236119,10,3,0,7,5,Gianluca Pozzi
2010,105028,2154.233764,6,1,0,5,23,Jesse Levine
2010,103722,2154.207356,46,19,0,27,2,Florent Serra
2009,103228,2154.141755,20,7,0,13,8,Marcos Daniel
1991,102358,2154.121585,6,1,0,5,5,Thomas Enqvist
1989,100727,2154.076845,10,3,0,7,15,Raul Antonio Viver
1997,101138,2154.039968,9,2,0,7,4,Pat Cash
2014,104735,2154.027792,27,10,0,17,4,Tobias Kamke
1989,101451,2154.019914,19,7,0,12,5,Gustavo Giussani
1994,101510,2154.016799,44,18,0,26,3,Henrik Holm
2003,101885,2154.016575,38,14,0,24,6,Wayne Arthurs
1987,101088,2154.008692,6,1,0,5,19,Larry Scott
2007,103506,2153.986815,30,11,0,19,11,Martin Vassallo Arguello
2006,103151,2153.931193,12,4,0,8,7,Mariano Zabaleta
1995,101142,2153.905779,35,13,0,22,3,Emilio Sanchez
1989,101251,2153.901614,14,4,0,10,10,Eric Winogradsky
2014,104736,2153.897211,6,1,0,5,9,Farrukh Dustov
2013,106207,2153.87317,4,0,0,4,11,Mate Pavic
1985,100907,2153.854015,8,2,0,6,19,Luca Bottazzi
2009,103580,2153.836907,6,1,0,5,22,Alexander Peya
1986,100411,2153.663419,24,8,0,16,8,Pavel Slozil
1993,100772,2153.661871,8,2,0,6,11,Kelly Evernden
1986,101031,2153.647199,4,0,0,4,12,Massimo Cierro
1988,100728,2153.63444,30,11,0,19,3,Todd Nelson
2001,103387,2153.610827,26,10,0,16,7,Paradorn Srichaphan
2004,102374,2153.601707,32,12,0,20,3,Alex Corretja
2009,104619,2153.594119,5,0,0,5,11,Jesse Huta Galung
2007,104523,2153.53238,6,1,0,5,9,Frederico Gil
1997,103118,2153.480146,4,0,0,4,9,Ion Moldovan
2015,105208,2153.479761,35,11,0,24,5,Ernests Gulbis
1986,100970,2153.475463,25,9,0,16,5,Stefan Eriksson
1987,101057,2153.469267,4,0,0,4,11,Peter Carter
2009,105173,2153.468376,4,0,0,4,10,Adrian Mannarino
1986,100644,2153.443648,4,0,0,4,10,Alexander Zverev
2013,103722,2153.395,4,0,0,4,13,Florent Serra
1986,100995,2153.360796,4,0,0,4,20,Eduardo Masso
1997,101797,2153.334039,6,1,0,5,22,Jacco Eltingh
2007,103700,2153.329234,8,2,0,6,12,Juan Pablo Guzman
2005,102998,2153.317739,15,5,0,10,6,Jan Michael Gambill
1988,101477,2153.315435,6,1,0,5,27,Chris Bailey
2003,102851,2153.314602,12,4,0,8,7,Giorgio Galimberti
2013,104665,2153.307254,49,18,0,31,3,Pablo Andujar
2011,104813,2153.299481,8,2,0,6,9,Grega Zemlja
1986,106997,2153.279971,4,0,0,4,22,Ferenc Csepai
1996,102821,2153.254916,4,0,0,4,12,Cecil Mamiit
1987,100669,2153.206689,12,4,0,8,19,Charles Bud Cox
2010,104273,2153.167254,9,2,0,7,5,Edouard Roger Vasselin
1993,101642,2153.146091,32,12,0,20,11,Bart Wuyts
2005,103166,2153.131012,6,1,0,5,8,Vladimir Voltchkov
2009,103470,2153.116196,25,9,0,16,4,Robert Kendrick
2004,102494,2153.071044,15,5,0,10,17,Tomas Behrend
1994,101597,2153.057818,11,3,0,8,8,Louis Gloria
1990,100714,2153.05296,16,5,0,11,3,Broderick Dyke
2003,103656,2153.001911,26,10,0,16,7,Albert Montanes
1997,102644,2152.986471,15,6,0,9,4,Franco Squillari
2011,104619,2152.886115,8,2,0,6,13,Jesse Huta Galung
1993,101375,2152.820706,6,1,0,5,13,Brian Devening
1993,101725,2152.808786,30,11,0,19,3,Gabriel Markus
1988,101161,2152.785187,6,1,0,5,10,Thomas Haldin
2000,103568,2152.775745,6,1,0,5,9,Valentin Sanon
1990,101761,2152.773755,4,0,0,4,1,Jaime Oncins
1987,100920,2152.769772,24,9,0,15,6,Robert Seguso
2012,105095,2152.766829,6,1,0,5,6,Evgeny Korolev
2004,104597,2152.766672,9,2,0,7,7,Nicolas Almagro
1986,100445,2152.736444,9,2,0,7,8,Steve Denton
1987,101374,2152.706168,14,4,0,10,4,Leonardo Lavalle
1991,101131,2152.658721,11,3,0,8,13,Jimmy Brown
1996,102088,2152.639262,10,3,0,7,13,Joern Renzenbrink
2002,102911,2152.61886,24,9,0,15,3,Andrei Stoliarov
2015,117356,2152.60169,6,1,0,5,6,Cem Ilkel
2000,102950,2152.581964,56,24,0,32,3,Fernando Vicente
2005,102287,2152.578221,8,2,0,6,7,Albert Portas
2004,103356,2152.559671,15,5,0,10,3,Michel Kratochvil
1989,101318,2152.481207,25,9,0,16,2,Javier Frana
2002,103060,2152.456638,6,1,0,5,8,Alejandro Hernandez
1988,101434,2152.42058,21,8,0,13,9,Petr Korda
1996,101381,2152.413914,4,0,0,4,36,Aaron Krickstein
